Date,S1,S2,S3,C1,C2,G
1950-07-16,10.159583360453452,10.760000097751618,10.768000197410585,14.471173467928027,10.795937512692756,17.327613614093146
1950-07-17,13.003750034173336,13.320000100135804,13.61199986934662,17.113520402324415,14.005703159794198,19.964659035476743
1950-07-18,14.828124933441488,13.61000030040741,13.688999843597411,17.496173523153548,15.076015644893031,19.97875004221089
1950-07-19,14.29020836750667,12.937499690055848,13.321999835968018,15.763775547183265,15.057343724369987,18.608409092101155
1950-07-20,9.96854174373051,10.467499601840974,10.373999857902527,14.02760203115792,10.078906272083984,15.118011404967588
1950-07-21,13.402499965578324,14.01500039100647,14.021999859809876,15.837193880701523,13.492656298633651,18.032556790790743
1950-07-22,17.113125073909767,16.404999780654908,16.25199999809265,19.45321434274009,16.83843742981551,21.21107956387777
1950-07-23,17.082708297173188,16.944999742507935,16.98600001335144,20.002091861744287,17.41296872422097,22.180284163084867
1950-07-24,18.72208341757457,16.92999963760376,17.39700002670288,21.600918360145695,18.529296825826147,23.308011322129826
1950-07-25,17.717083382606514,16.3699999332428,16.945999765396117,21.926989836595475,18.794374979287365,24.34920459606429
1950-07-26,16.29520835280419,15.227500009536744,15.58099980354309,19.308061255727463,16.975937443971617,21.50744312622328
1950-07-27,13.805624989668535,12.574999737739564,13.304999828338625,16.883418352263288,15.073359380662426,19.203465932065765
1950-07-28,9.688750019172833,10.512499797344208,11.19599986076355,12.413367381448628,11.443046853132538,14.928636429255636
1950-07-29,7.2835417047143,7.1874998092651365,7.185999941825867,10.593673482476431,8.335000031813983,12.927613674510589
1950-07-30,8.393125020464264,8.679999816417695,8.270000004768372,12.475306143809318,8.679531226732072,15.6788636567346
1950-07-31,10.776874989767874,12.752499628067016,12.833999943733216,15.521173500680169,12.476171867642542,17.673977258674434
1950-08-01,15.628541532158858,16.662499952316285,16.052000045776367,18.222857133709624,16.08265620581804,20.23323857134036
1950-08-02,16.73249995509784,15.995000052452088,17.128000116348268,20.47688784064076,18.177031218260502,21.566704534942424
1950-08-03,10.90291669541039,10.859999823570252,11.61500005722046,13.59586730137161,12.47250002361833,15.912329542636847
1950-08-04,8.252291660476478,7.6224999904632575,7.801000076532364,13.041428572152322,8.798593799362425,14.39835223963651
1950-08-05,11.388749935229624,8.639999854564667,9.397000288963318,15.001071398598782,11.31468749344348,17.343636347421164
1950-08-06,11.391874932249392,8.747500109672547,9.576000022888184,13.980918385787865,10.965781262330704,16.500738642026054
1950-08-07,11.117916640390956,10.567500162124634,10.183999919891358,13.54984696750736,10.716171882185147,15.881931863318766
1950-08-08,11.26229181151527,12.042499709129334,12.107999873161315,14.643265281039817,12.227499990910282,17.272386340864653
1950-08-09,12.579375041524573,12.862499880790711,13.161999821662905,16.296071429885135,13.96515627223997,18.331874991953345
1950-08-10,12.540208307902022,12.99249975681305,13.24800009727478,16.55040817625666,13.790468754433082,18.41420457742428
1950-08-11,13.50708326498668,13.692499685287476,14.842999982833865,17.062346933082633,15.323906193673594,19.63386363224547
1950-08-12,13.767291628321018,13.51750009059906,14.152000236511231,17.75959184607678,15.010468797013148,19.45977269140154
1950-08-13,13.165416655937838,12.277500021457673,12.7789998292923,16.652959159685615,14.123437507729964,18.046477250009747
1950-08-14,13.61895832220714,12.124999809265136,12.95900001525879,16.94484695998987,14.278515591472374,18.54590911377557
1950-08-15,13.002916651964194,10.652500081062318,11.151000022888184,15.554949029611056,12.664999949932088,19.40079542344264
1950-08-16,12.595625050862637,13.914999890327454,13.477000188827514,16.20438775870262,13.170781248435365,17.583579619093346
1950-08-17,15.81166676729918,15.792500185966492,16.220000171661376,18.486377538710197,16.33976568207143,20.497783983566517
1950-08-18,17.969375032186516,16.962500143051148,17.511999988555907,20.07040806595157,18.79757808819411,22.577272739193628
1950-08-19,16.741458334525433,18.229999589920045,17.828999948501586,18.99698981971154,17.663203095272163,22.13488643711261
1950-08-20,18.479375136892006,18.064999628067017,17.251999950408937,20.310612273702784,18.44859378710387,22.150340829654144
1950-08-21,18.26604162454606,18.599999952316285,18.62199983596802,20.820153026191523,19.01898442879317,23.14011371569197
1950-08-22,16.887083319822953,16.11749999523163,16.471000051498415,19.129030584315835,17.418124958127716,20.34926131801169
1950-08-23,13.39666679302852,11.162500071525574,12.595000076293946,15.261326557762745,14.386953140795216,17.510738699544532
1950-08-24,11.187083341677988,8.829999971389771,8.71500015258789,13.37464290638357,9.85875004827976,14.445965928381115
