,C1,C2,G
1955-04-22,90.6139104,8.21188563,19.623574971
1955-04-23,92.31292121999999,8.353469865,18.037831539
1955-04-24,92.87925815999999,8.21188563,21.860605883999998
1955-04-25,88.91489958,7.815449772,15.687533238
1955-04-26,90.04757346,8.495054099999999,14.951295216
1955-04-27,85.80004641,7.164162290999999,11.213471412
1955-04-28,86.36638334999999,7.673865537,5.776636788
1955-04-29,91.18024734,11.298421953,13.167333854999999
1955-04-30,91.74658428,9.797629062,17.244959823
1955-05-01,92.87925815999999,15.432681615,16.650306036
1955-05-02,98.54262756,24.324171573,23.899418867999998
1955-05-03,100.52480684999999,25.4851623,26.164766628
1955-05-04,101.09114379,25.938231851999998,26.617836179999998
1955-05-05,104.48916543,28.88318394,30.58219476
1955-05-06,110.71887176999999,33.980216399999996,39.6435858
1955-05-07,111.28520870999999,37.09506957,45.59012367
1955-05-08,114.40006188,44.74061826,51.81983001
1955-05-09,107.6040186,35.67922722,51.53666154
1955-05-10,90.04757346,34.263384869999996,30.29902629
1955-05-11,99.1089645,45.59012367,34.82972181
1955-05-12,120.91293669,59.182210229999995,72.49112832
1955-05-13,101.09114379,48.98814531,60.59805258
1955-05-14,81.55251935999999,39.6435858,31.71486864
1955-05-15,70.50894903,33.69704793,10.47723339
1955-05-16,77.30499231,33.41387946,10.930302941999999
1955-05-17,82.1188563,33.980216399999996,17.443177752
1955-05-18,90.6139104,42.75843897,26.164766628
1955-05-19,115.81590423,67.96043279999999,64.84557963
1955-05-20,116.66540964,102.50698614,127.4258115
1955-05-21,138.46938183,89.48123652,133.0891809
1955-05-22,116.38224117,74.75647608,95.99411133
1955-05-23,99.1089645,63.71290575,65.41191657
1955-05-24,84.66737253,54.08517777,37.66140651
1955-05-25,83.53469865,52.952503889999996,25.626746535
1955-05-26,83.53469865,48.98814531,24.35248842
1955-05-27,81.55251935999999,49.27131378,21.860605883999998
1955-05-28,79.2871716,49.55448225,18.40595055
1955-05-29,84.66737253,61.16438952,25.626746535
1955-05-30,103.92282849,78.15449772,58.899041759999996
1955-05-31,102.22381767,72.49112832,69.65944362
1955-06-01,87.49905722999999,64.27924269,46.722797549999996
1955-06-02,79.2871716,62.01389493,30.01585782
1955-06-03,90.6139104,69.09310667999999,37.66140651
1955-06-04,97.40995368,86.93272028999999,57.20003094
1955-06-05,122.89511598,122.32877904,107.32085013
1955-06-06,131.95650702,137.61987642,150.64562604
1955-06-07,134.22185478,150.07928909999998,159.42384861
1955-06-08,151.49513145,168.48523964999998,189.7228749
1955-06-09,171.88326129,193.12089654,225.11893365
1955-06-10,255.13479146999998,208.41199392,302.9902629
1955-06-11,334.1387946,222.57041741999998,410.59428149999997
1955-06-12,351.1289028,262.21400322,478.5547143
1955-06-13,351.1289028,247.48924277999998,509.703246
1955-06-14,300.15857819999997,201.61595064,444.5744979
1955-06-15,238.71102021,161.97236483999998,311.485317
1955-06-16,224.26942824,129.69115926,254.56845453
1955-06-17,206.7129831,111.00204024,215.49120567
1955-06-18,191.42188572,101.9406492,186.89119019999998
1955-06-19,161.97236483999998,95.14460592,153.76047921
1955-06-20,149.79612063,94.01193203999999,136.20403407
1955-06-21,139.31888724,108.73669248,129.12482232
1955-06-22,161.97236483999998,142.71690888,166.78622883
1955-06-23,212.3763525,152.34463686,235.31299857
1955-06-24,216.90704802,129.12482232,245.22389502
1955-06-25,196.80208665,103.92282849,209.54466779999998
1955-06-26,171.88326129,91.18024734,169.61791352999998
1955-06-27,146.68126746,84.950541,138.7525503
1955-06-28,135.63769713,86.36638334999999,117.79808351999999
1955-06-29,146.11493052,84.950541,129.12482232
1955-06-30,142.15057194,78.15449772,118.93075739999999
1955-07-01,143.56641428999998,68.52676973999999,111.00204024
1955-07-02,146.68126746,58.899041759999996,105.62183931
1955-07-03,131.39017008,52.10299848,84.950541
1955-07-04,132.80601243,52.669335419999996,82.1188563
